week_start,year,week,product_id,prod_type,sales_forecast,actual_sales
2025-03-10,2025,11,SKU-0030,Apparel,106.44,109.98
2025-03-10,2025,11,SKU-0031,Apparel,113.52,102.76
2025-03-10,2025,11,SKU-0032,Apparel,109.88,107.09
2025-03-10,2025,11,SKU-0033,Apparel,105.84,110.09
2025-03-10,2025,11,SKU-0034,Apparel,109.87,126.09
2025-03-10,2025,11,SKU-0035,Apparel,109.63,106.96
2025-03-10,2025,11,SKU-0036,Apparel,103.52,95.66
2025-03-10,2025,11,SKU-0037,Apparel,114.71,118.5
2025-03-10,2025,11,SKU-0038,Apparel,109.55,119.3
2025-03-10,2025,11,SKU-0039,Apparel,112.10000000000001,120.78
2025-03-10,2025,11,SKU-0040,Apparel,108.87,108.46000000000001
2025-03-10,2025,11,SKU-0041,Apparel,112.32,108.79
2025-03-10,2025,11,SKU-0043,Apparel,95.56,89.84
2025-03-10,2025,11,SKU-0044,Apparel,95.93,83.78
2025-03-10,2025,11,SKU-0045,Apparel,99.09,100.3
2025-03-10,2025,11,SKU-0047,Apparel,108.62,108.66
2025-03-10,2025,11,SKU-0048,Apparel,102.14,94.27000000000001
2025-03-10,2025,11,SKU-0049,Apparel,112.5,110.68
2025-03-10,2025,11,SKU-0051,Home,76.91,80.19
2025-03-10,2025,11,SKU-0053,Home,70.21000000000001,75.6
2025-03-10,2025,11,SKU-0055,Home,83.48,80.75999999999999
2025-03-10,2025,11,SKU-0056,Home,75.53999999999999,72.64
2025-03-10,2025,11,SKU-0057,Home,81.53,72.14
2025-03-10,2025,11,SKU-0058,Home,73.52,80.42
2025-03-10,2025,11,SKU-0059,Home,75.53,70.58
2025-03-10,2025,11,SKU-0060,Home,77.37,68.48
2025-03-10,2025,11,SKU-0061,Home,74.62,72.32000000000001
2025-03-10,2025,11,SKU-0062,Home,69.55,63.5
2025-03-10,2025,11,SKU-0063,Home,80.12,79.65
2025-03-10,2025,11,SKU-0064,Home,79.02,77.3
2025-03-10,2025,11,SKU-0065,Home,71.0,78.15
2025-03-10,2025,11,SKU-0066,Home,71.43,76.66
2025-03-10,2025,11,SKU-0067,Home,65.98,68.85
2025-03-10,2025,11,SKU-0068,Home,71.71,74.78999999999999
2025-03-10,2025,11,SKU-0069,Home,81.01,70.31
2025-03-10,2025,11,SKU-0070,Home,76.14,76.6
2025-03-10,2025,11,SKU-0071,Home,72.47,65.3
2025-03-10,2025,11,SKU-0072,Home,75.46,70.33
2025-03-10,2025,11,SKU-0074,Home,69.6,64.84
2025-03-10,2025,11,SKU-0076,Toys,71.5,64.71
2025-03-10,2025,11,SKU-0077,Toys,70.58,53.84
2025-03-10,2025,11,SKU-0078,Toys,80.14,92.16
2025-03-10,2025,11,SKU-0079,Toys,71.35,77.69
2025-03-10,2025,11,SKU-0080,Toys,65.2,58.15
2025-03-10,2025,11,SKU-0082,Toys,67.22,68.58
2025-03-10,2025,11,SKU-0083,Toys,61.209999999999994,70.08
2025-03-10,2025,11,SKU-0084,Toys,65.19,57.22
2025-03-10,2025,11,SKU-0085,Toys,73.6,82.83
2025-03-10,2025,11,SKU-0086,Toys,63.32,72.3
2025-03-10,2025,11,SKU-0087,Toys,65.53999999999999,65.66
2025-03-10,2025,11,SKU-0088,Toys,71.73,65.23
2025-03-10,2025,11,SKU-0089,Toys,61.64,48.67
2025-03-10,2025,11,SKU-0090,Toys,79.5,78.62
2025-03-10,2025,11,SKU-0091,Toys,71.24,77.18
2025-03-10,2025,11,SKU-0093,Toys,71.5,71.44
2025-03-10,2025,11,SKU-0094,Toys,70.06,70.5
2025-03-10,2025,11,SKU-0095,Toys,71.61,65.72
2025-03-10,2025,11,SKU-0096,Toys,65.02,72.75999999999999
2025-03-10,2025,11,SKU-0097,Toys,77.82,71.34
2025-03-10,2025,11,SKU-0098,Toys,74.96,75.5
2025-03-10,2025,11,SKU-0099,Toys,64.61,68.06
2025-03-10,2025,11,SKU-0100,Toys,68.08,75.95
2025-03-17,2025,12,SKU-0001,Electronics,54.33,52.370000000000005
2025-03-17,2025,12,SKU-0002,Electronics,62.03,70.28999999999999
2025-03-17,2025,12,SKU-0003,Electronics,56.09,52.94
2025-03-17,2025,12,SKU-0004,Electronics,68.76,63.12
2025-03-17,2025,12,SKU-0005,Electronics,54.28,44.55
2025-03-17,2025,12,SKU-0006,Electronics,67.35000000000001,57.04
2025-03-17,2025,12,SKU-0007,Electronics,62.54,69.44
2025-03-17,2025,12,SKU-0009,Electronics,66.65,73.27
2025-03-17,2025,12,SKU-0011,Electronics,52.56,53.61
2025-03-17,2025,12,SKU-0012,Electronics,57.73,54.74
2025-03-17,2025,12,SKU-0013,Electronics,70.14,60.68
2025-03-17,2025,12,SKU-0014,Electronics,58.68,62.16
2025-03-17,2025,12,SKU-0015,Electronics,63.129999999999995,60.04
2025-03-17,2025,12,SKU-0016,Electronics,58.44,57.419999999999995
2025-03-17,2025,12,SKU-0019,Electronics,61.900000000000006,60.04
2025-03-17,2025,12,SKU-0021,Electronics,63.54,59.8
2025-03-17,2025,12,SKU-0023,Electronics,57.86,58.34
2025-03-17,2025,12,SKU-0024,Electronics,65.97,57.17
2025-03-17,2025,12,SKU-0025,Electronics,60.650000000000006,60.03
2025-03-17,2025,12,SKU-0027,Apparel,104.39,108.17
2025-03-17,2025,12,SKU-0028,Apparel,105.85,106.04
2025-03-17,2025,12,SKU-0029,Apparel,109.55,112.98
2025-03-17,2025,12,SKU-0030,Apparel,103.74000000000001,110.17
2025-03-17,2025,12,SKU-0031,Apparel,107.52,122.11
2025-03-17,2025,12,SKU-0032,Apparel,106.15,101.41
2025-03-17,2025,12,SKU-0033,Apparel,106.73,109.76
2025-03-17,2025,12,SKU-0034,Apparel,106.1,123.16999999999999
2025-03-17,2025,12,SKU-0035,Apparel,99.81,104.16000000000001
2025-03-17,2025,12,SKU-0036,Apparel,110.7,102.45
2025-03-17,2025,12,SKU-0037,Apparel,104.72999999999999,101.48
2025-03-17,2025,12,SKU-0038,Apparel,111.00999999999999,114.08000000000001
2025-03-17,2025,12,SKU-0039,Apparel,112.7,120.67999999999999
2025-03-17,2025,12,SKU-0040,Apparel,98.54,87.01
2025-03-17,2025,12,SKU-0041,Apparel,109.25,98.69
2025-03-17,2025,12,SKU-0043,Apparel,109.49,115.19
2025-03-17,2025,12,SKU-0044,Apparel,100.33,101.5
2025-03-17,2025,12,SKU-0045,Apparel,102.06,93.86
2025-03-17,2025,12,SKU-0047,Apparel,106.55,112.33
2025-03-17,2025,12,SKU-0048,Apparel,110.16999999999999,105.1
2025-03-17,2025,12,SKU-0049,Apparel,107.17,108.23
2025-03-17,2025,12,SKU-0051,Home,80.56,86.4
2025-03-17,2025,12,SKU-0053,Home,86.15,89.17
2025-03-17,2025,12,SKU-0055,Home,66.15,61.8
2025-03-17,2025,12,SKU-0056,Home,65.19,59.519999999999996
2025-03-17,2025,12,SKU-0057,Home,74.86,74.68
2025-03-17,2025,12,SKU-0058,Home,77.57,64.83
2025-03-17,2025,12,SKU-0059,Home,77.99,71.68
2025-03-17,2025,12,SKU-0060,Home,75.21,78.29
2025-03-17,2025,12,SKU-0061,Home,73.23,66.49
2025-03-17,2025,12,SKU-0062,Home,79.68,76.03999999999999
2025-03-17,2025,12,SKU-0063,Home,75.02,70.23
2025-03-17,2025,12,SKU-0064,Home,73.66,82.28
2025-03-17,2025,12,SKU-0065,Home,74.85,81.28999999999999
2025-03-17,2025,12,SKU-0066,Home,76.91,77.54
2025-03-17,2025,12,SKU-0067,Home,79.86,80.17
2025-03-17,2025,12,SKU-0068,Home,80.87,85.89
2025-03-17,2025,12,SKU-0069,Home,74.6,75.2
2025-03-17,2025,12,SKU-0070,Home,74.07,79.19
2025-03-17,2025,12,SKU-0071,Home,72.41,76.28999999999999
2025-03-17,2025,12,SKU-0072,Home,83.72,87.96000000000001
2025-03-17,2025,12,SKU-0074,Home,84.15,74.33
2025-03-17,2025,12,SKU-0076,Toys,62.51,68.39
2025-03-17,2025,12,SKU-0077,Toys,66.28,64.85
2025-03-17,2025,12,SKU-0078,Toys,79.03999999999999,77.52
2025-03-17,2025,12,SKU-0079,Toys,68.06,59.42
2025-03-17,2025,12,SKU-0080,Toys,66.1,73.01
2025-03-17,2025,12,SKU-0082,Toys,66.97,52.410000000000004
2025-03-17,2025,12,SKU-0083,Toys,74.34,82.96000000000001
2025-03-17,2025,12,SKU-0084,Toys,70.94,79.43
2025-03-17,2025,12,SKU-0085,Toys,67.91,76.65
2025-03-17,2025,12,SKU-0086,Toys,67.18,67.42
2025-03-17,2025,12,SKU-0087,Toys,78.52,83.28
2025-03-17,2025,12,SKU-0088,Toys,58.32,60.7
2025-03-17,2025,12,SKU-0089,Toys,71.93,79.92
2025-03-17,2025,12,SKU-0090,Toys,74.1,66.38
2025-03-17,2025,12,SKU-0091,Toys,59.97,68.35
2025-03-17,2025,12,SKU-0093,Toys,69.86,74.73
2025-03-17,2025,12,SKU-0094,Toys,74.06,74.19
2025-03-17,2025,12,SKU-0095,Toys,63.57,72.19
2025-03-17,2025,12,SKU-0096,Toys,75.89,70.17
2025-03-17,2025,12,SKU-0097,Toys,57.34,52.51
2025-03-17,2025,12,SKU-0098,Toys,64.94,69.69
2025-03-17,2025,12,SKU-0099,Toys,69.78,72.42
2025-03-17,2025,12,SKU-0100,Toys,69.98,68.39
2025-03-24,2025,13,SKU-0001,Electronics,56.15,56.52
2025-03-24,2025,13,SKU-0002,Electronics,60.22,60.11
2025-03-24,2025,13,SKU-0003,Electronics,63.99,67.51
2025-03-24,2025,13,SKU-0004,Electronics,68.11,71.63
2025-03-24,2025,13,SKU-0005,Electronics,65.36,65.66
2025-03-24,2025,13,SKU-0006,Electronics,64.56,63.06
2025-03-24,2025,13,SKU-0007,Electronics,68.15,76.04
2025-03-24,2025,13,SKU-0009,Electronics,59.65,65.83
2025-03-24,2025,13,SKU-0011,Electronics,59.26,66.52
2025-03-24,2025,13,SKU-0012,Electronics,64.98,62.69
2025-03-24,2025,13,SKU-0013,Electronics,66.48,72.16
2025-03-24,2025,13,SKU-0014,Electronics,64.96000000000001,74.52
2025-03-24,2025,13,SKU-0015,Electronics,60.660000000000004,60.629999999999995
2025-03-24,2025,13,SKU-0016,Electronics,52.34,57.93
2025-03-24,2025,13,SKU-0019,Electronics,62.98,63.269999999999996
2025-03-24,2025,13,SKU-0021,Electronics,58.96,67.3
2025-03-24,2025,13,SKU-0023,Electronics,71.27,76.65
2025-03-24,2025,13,SKU-0024,Electronics,61.56,57.61
2025-03-24,2025,13,SKU-0025,Electronics,62.37,59.58
2025-03-24,2025,13,SKU-0027,Apparel,102.11,104.54
2025-03-24,2025,13,SKU-0028,Apparel,99.42,102.87
2025-03-24,2025,13,SKU-0029,Apparel,106.41,106.77
2025-03-24,2025,13,SKU-0030,Apparel,107.06,107.54
2025-03-24,2025,13,SKU-0031,Apparel,109.00999999999999,98.09
2025-03-24,2025,13,SKU-0032,Apparel,111.35,113.19
2025-03-24,2025,13,SKU-0033,Apparel,108.47,100.2
2025-03-24,2025,13,SKU-0034,Apparel,108.76,104.85
2025-03-24,2025,13,SKU-0035,Apparel,113.38,116.66999999999999
2025-03-24,2025,13,SKU-0036,Apparel,105.39,114.06
2025-03-24,2025,13,SKU-0037,Apparel,108.28,113.65
2025-03-24,2025,13,SKU-0038,Apparel,101.49000000000001,102.56
2025-03-24,2025,13,SKU-0039,Apparel,106.46000000000001,106.81
2025-03-24,2025,13,SKU-0040,Apparel,104.98,109.03999999999999
2025-03-24,2025,13,SKU-0041,Apparel,102.43,106.63
2025-03-24,2025,13,SKU-0043,Apparel,111.83,109.06
2025-03-24,2025,13,SKU-0044,Apparel,104.41,100.96
2025-03-24,2025,13,SKU-0045,Apparel,108.27000000000001,107.85
2025-03-24,2025,13,SKU-0047,Apparel,112.91,123.52
2025-03-24,2025,13,SKU-0048,Apparel,111.49000000000001,124.26
2025-03-24,2025,13,SKU-0049,Apparel,93.95,87.65
2025-03-24,2025,13,SKU-0051,Home,67.43,68.95
2025-03-24,2025,13,SKU-0053,Home,78.32000000000001,82.61
2025-03-24,2025,13,SKU-0055,Home,74.57000000000001,79.18
2025-03-24,2025,13,SKU-0056,Home,80.78,87.8
2025-03-24,2025,13,SKU-0057,Home,73.92999999999999,82.36
2025-03-24,2025,13,SKU-0058,Home,75.72,85.15
2025-03-24,2025,13,SKU-0059,Home,73.7,62.72
2025-03-24,2025,13,SKU-0060,Home,80.56,76.0
2025-03-24,2025,13,SKU-0061,Home,76.58,89.57
2025-03-24,2025,13,SKU-0062,Home,74.05,71.21
2025-03-24,2025,13,SKU-0063,Home,68.04,64.61
2025-03-24,2025,13,SKU-0064,Home,72.3,71.66
2025-03-24,2025,13,SKU-0065,Home,84.3,77.08
2025-03-24,2025,13,SKU-0066,Home,79.05,85.38
2025-03-24,2025,13,SKU-0067,Home,75.94,70.48
2025-03-24,2025,13,SKU-0068,Home,70.36,67.89
2025-03-24,2025,13,SKU-0069,Home,75.07000000000001,76.22
2025-03-24,2025,13,SKU-0070,Home,74.43,83.39
2025-03-24,2025,13,SKU-0071,Home,69.89,69.19
2025-03-24,2025,13,SKU-0072,Home,77.15,88.02
2025-03-24,2025,13,SKU-0074,Home,69.71000000000001,79.45
2025-03-24,2025,13,SKU-0076,Toys,75.36,77.81
2025-03-24,2025,13,SKU-0077,Toys,69.74,65.84
2025-03-24,2025,13,SKU-0078,Toys,67.41,49.72
2025-03-24,2025,13,SKU-0079,Toys,63.41,67.58
2025-03-24,2025,13,SKU-0080,Toys,63.82,59.59
2025-03-24,2025,13,SKU-0082,Toys,72.97,66.74
2025-03-24,2025,13,SKU-0083,Toys,70.5,82.73
2025-03-24,2025,13,SKU-0084,Toys,73.55,71.7
2025-03-24,2025,13,SKU-0085,Toys,60.53,49.129999999999995
2025-03-24,2025,13,SKU-0086,Toys,76.02,71.3
2025-03-24,2025,13,SKU-0087,Toys,75.97,86.00999999999999
2025-03-24,2025,13,SKU-0088,Toys,70.43,69.63
2025-03-24,2025,13,SKU-0089,Toys,70.28,63.160000000000004
2025-03-24,2025,13,SKU-0090,Toys,68.15,59.43
2025-03-24,2025,13,SKU-0091,Toys,63.06,67.2
2025-03-24,2025,13,SKU-0093,Toys,66.97,51.03
2025-03-24,2025,13,SKU-0094,Toys,61.83,58.58
2025-03-24,2025,13,SKU-0095,Toys,74.7,72.32
2025-03-24,2025,13,SKU-0096,Toys,67.43,66.27
2025-03-24,2025,13,SKU-0097,Toys,64.03,53.33
2025-03-24,2025,13,SKU-0098,Toys,66.24,65.58
2025-03-24,2025,13,SKU-0099,Toys,57.290000000000006,48.89
2025-03-24,2025,13,SKU-0100,Toys,63.07,60.24
2025-03-31,2025,14,SKU-0001,Electronics,53.239999999999995,56.86
2025-03-31,2025,14,SKU-0002,Electronics,60.37,70.36
2025-03-31,2025,14,SKU-0003,Electronics,66.76,71.71
2025-03-31,2025,14,SKU-0004,Electronics,65.71,54.51
2025-03-31,2025,14,SKU-0005,Electronics,64.75,61.93
2025-03-31,2025,14,SKU-0006,Electronics,65.4,63.93
2025-03-31,2025,14,SKU-0007,Electronics,55.53,56.74
2025-03-31,2025,14,SKU-0009,Electronics,58.45,51.879999999999995
2025-03-31,2025,14,SKU-0011,Electronics,62.23,51.45
2025-03-31,2025,14,SKU-0012,Electronics,57.58,63.19
2025-03-31,2025,14,SKU-0013,Electronics,61.32,65.58
2025-03-31,2025,14,SKU-0014,Electronics,57.61,72.2
2025-03-31,2025,14,SKU-0015,Electronics,60.5,52.58
2025-03-31,2025,14,SKU-0016,Electronics,58.9,63.3
2025-03-31,2025,14,SKU-0019,Electronics,54.3,52.75
2025-03-31,2025,14,SKU-0021,Electronics,68.96000000000001,68.83
2025-03-31,2025,14,SKU-0023,Electronics,66.59,75.45
2025-03-31,2025,14,SKU-0024,Electronics,62.620000000000005,50.54
2025-03-31,2025,14,SKU-0025,Electronics,58.65,55.2
2025-03-31,2025,14,SKU-0027,Apparel,105.55,113.73
2025-03-31,2025,14,SKU-0028,Apparel,107.03,120.28999999999999
2025-03-31,2025,14,SKU-0029,Apparel,110.37,121.16
2025-03-31,2025,14,SKU-0030,Apparel,103.49,100.19999999999999
2025-03-31,2025,14,SKU-0031,Apparel,110.06,120.44
2025-03-31,2025,14,SKU-0032,Apparel,109.69,112.02
2025-03-31,2025,14,SKU-0033,Apparel,102.17,103.9
2025-03-31,2025,14,SKU-0034,Apparel,106.75,106.41
2025-03-31,2025,14,SKU-0035,Apparel,108.28999999999999,115.99
2025-03-31,2025,14,SKU-0036,Apparel,98.79,98.44
2025-03-31,2025,14,SKU-0037,Apparel,105.73,98.97999999999999
2025-03-31,2025,14,SKU-0038,Apparel,111.53999999999999,106.21000000000001
2025-03-31,2025,14,SKU-0039,Apparel,105.55,96.15
2025-03-31,2025,14,SKU-0040,Apparel,97.58,101.88
2025-03-31,2025,14,SKU-0041,Apparel,112.24,103.79
2025-03-31,2025,14,SKU-0043,Apparel,114.09,122.96000000000001
2025-03-31,2025,14,SKU-0044,Apparel,102.17,103.64
2025-03-31,2025,14,SKU-0045,Apparel,106.49000000000001,106.61
2025-03-31,2025,14,SKU-0047,Apparel,114.06,119.61
2025-03-31,2025,14,SKU-0048,Apparel,103.47,106.0
2025-03-31,2025,14,SKU-0049,Apparel,106.83,103.77
2025-03-31,2025,14,SKU-0051,Home,80.31,69.54
2025-03-31,2025,14,SKU-0053,Home,71.72,68.5
2025-03-31,2025,14,SKU-0055,Home,74.17999999999999,79.47999999999999
2025-03-31,2025,14,SKU-0056,Home,81.41,74.7
2025-03-31,2025,14,SKU-0057,Home,86.31,85.47
2025-03-31,2025,14,SKU-0058,Home,76.93,77.62
2025-03-31,2025,14,SKU-0059,Home,68.73,70.75
2025-03-31,2025,14,SKU-0060,Home,76.73,83.46000000000001
2025-03-31,2025,14,SKU-0061,Home,82.65,88.89
2025-03-31,2025,14,SKU-0062,Home,81.22,91.8
2025-03-31,2025,14,SKU-0063,Home,83.34,84.0
2025-03-31,2025,14,SKU-0064,Home,72.44,72.37
2025-03-31,2025,14,SKU-0065,Home,78.14,78.63
2025-03-31,2025,14,SKU-0066,Home,77.5,76.97
2025-03-31,2025,14,SKU-0067,Home,81.16,74.31
2025-03-31,2025,14,SKU-0068,Home,71.22,61.18
2025-03-31,2025,14,SKU-0069,Home,69.23,66.82
2025-03-31,2025,14,SKU-0070,Home,79.75,79.87
2025-03-31,2025,14,SKU-0071,Home,67.07000000000001,70.24
2025-03-31,2025,14,SKU-0072,Home,78.55,77.72
2025-03-31,2025,14,SKU-0074,Home,74.16,74.92
2025-03-31,2025,14,SKU-0076,Toys,68.69,63.19
2025-03-31,2025,14,SKU-0077,Toys,65.37,76.83
2025-03-31,2025,14,SKU-0078,Toys,63.77,63.82
2025-03-31,2025,14,SKU-0079,Toys,71.8,70.32
2025-03-31,2025,14,SKU-0080,Toys,66.66,67.26
2025-03-31,2025,14,SKU-0082,Toys,73.19,76.72
2025-03-31,2025,14,SKU-0083,Toys,69.06,60.74
2025-03-31,2025,14,SKU-0084,Toys,71.31,71.2
2025-03-31,2025,14,SKU-0085,Toys,62.339999999999996,62.45
2025-03-31,2025,14,SKU-0086,Toys,77.98,76.59
2025-03-31,2025,14,SKU-0087,Toys,68.01,69.98
2025-03-31,2025,14,SKU-0088,Toys,72.83,77.75999999999999
2025-03-31,2025,14,SKU-0089,Toys,56.18,57.0
2025-03-31,2025,14,SKU-0090,Toys,60.78,55.769999999999996
2025-03-31,2025,14,SKU-0091,Toys,67.81,72.07
2025-03-31,2025,14,SKU-0093,Toys,76.8,85.34
2025-03-31,2025,14,SKU-0094,Toys,65.03,62.1
2025-03-31,2025,14,SKU-0095,Toys,72.25999999999999,74.57
2025-03-31,2025,14,SKU-0096,Toys,72.99000000000001,69.32
2025-03-31,2025,14,SKU-0097,Toys,76.89,80.43
2025-03-31,2025,14,SKU-0098,Toys,69.61,73.86
2025-03-31,2025,14,SKU-0099,Toys,70.63,58.32
2025-03-31,2025,14,SKU-0100,Toys,58.22,66.57
2025-04-07,2025,15,SKU-0001,Electronics,55.78,66.08
2025-04-07,2025,15,SKU-0002,Electronics,67.15,68.53999999999999
2025-04-07,2025,15,SKU-0003,Electronics,64.78,69.02
2025-04-07,2025,15,SKU-0004,Electronics,59.47,60.8
2025-04-07,2025,15,SKU-0005,Electronics,67.13,65.4
2025-04-07,2025,15,SKU-0006,Electronics,64.52,61.879999999999995
2025-04-07,2025,15,SKU-0007,Electronics,51.07,49.08
2025-04-07,2025,15,SKU-0009,Electronics,67.12,59.25
2025-04-07,2025,15,SKU-0011,Electronics,61.2,58.120000000000005
2025-04-07,2025,15,SKU-0012,Electronics,61.17,68.04
2025-04-07,2025,15,SKU-0013,Electronics,71.83,67.64
2025-04-07,2025,15,SKU-0014,Electronics,60.69,66.31
2025-04-07,2025,15,SKU-0015,Electronics,61.010000000000005,50.53
2025-04-07,2025,15,SKU-0016,Electronics,60.92,63.2
2025-04-07,2025,15,SKU-0019,Electronics,68.18,70.93
2025-04-07,2025,15,SKU-0021,Electronics,57.96,66.74000000000001
2025-04-07,2025,15,SKU-0023,Electronics,57.099999999999994,64.75
2025-04-07,2025,15,SKU-0024,Electronics,60.66,60.34
2025-04-07,2025,15,SKU-0025,Electronics,61.18,53.41
2025-04-07,2025,15,SKU-0027,Apparel,105.81,106.71000000000001
2025-04-07,2025,15,SKU-0028,Apparel,98.46,109.03999999999999
2025-04-07,2025,15,SKU-0029,Apparel,105.24,105.11
2025-04-07,2025,15,SKU-0030,Apparel,114.83,114.93
2025-04-07,2025,15,SKU-0031,Apparel,90.57,86.6
2025-04-07,2025,15,SKU-0032,Apparel,119.73,125.19
2025-04-07,2025,15,SKU-0033,Apparel,102.69,99.14999999999999
2025-04-07,2025,15,SKU-0034,Apparel,108.91,120.56
2025-04-07,2025,15,SKU-0035,Apparel,105.44,104.94999999999999
2025-04-07,2025,15,SKU-0036,Apparel,105.0,107.86
2025-04-07,2025,15,SKU-0037,Apparel,109.35000000000001,112.63
2025-04-07,2025,15,SKU-0038,Apparel,112.85,103.35
2025-04-07,2025,15,SKU-0039,Apparel,109.06,104.5
2025-04-07,2025,15,SKU-0040,Apparel,100.97999999999999,112.13
2025-04-07,2025,15,SKU-0041,Apparel,106.67,97.1
2025-04-07,2025,15,SKU-0043,Apparel,109.47,113.39999999999999
2025-04-07,2025,15,SKU-0044,Apparel,108.11000000000001,104.54
2025-04-07,2025,15,SKU-0045,Apparel,105.6,112.28
2025-04-07,2025,15,SKU-0047,Apparel,112.37,100.83
2025-04-07,2025,15,SKU-0048,Apparel,107.23,101.42
2025-04-07,2025,15,SKU-0049,Apparel,109.25,115.38
2025-04-07,2025,15,SKU-0051,Home,81.83,96.99000000000001
2025-04-07,2025,15,SKU-0053,Home,78.45,65.96
2025-04-07,2025,15,SKU-0055,Home,82.87,98.08
2025-04-07,2025,15,SKU-0056,Home,76.01,79.28
2025-04-07,2025,15,SKU-0057,Home,75.43,73.49000000000001
2025-04-07,2025,15,SKU-0058,Home,80.85,76.02
2025-04-07,2025,15,SKU-0059,Home,81.66,81.17999999999999
2025-04-07,2025,15,SKU-0060,Home,77.39,64.5
2025-04-07,2025,15,SKU-0061,Home,74.14,63.31
2025-04-07,2025,15,SKU-0062,Home,76.62,74.41
2025-04-07,2025,15,SKU-0063,Home,72.03999999999999,75.19
2025-04-07,2025,15,SKU-0064,Home,77.25,76.34
2025-04-07,2025,15,SKU-0065,Home,71.12,77.65
2025-04-07,2025,15,SKU-0066,Home,79.31,72.78
2025-04-07,2025,15,SKU-0067,Home,70.88,66.42
2025-04-07,2025,15,SKU-0068,Home,65.55,49.27
2025-04-07,2025,15,SKU-0069,Home,79.87,65.32000000000001
2025-04-07,2025,15,SKU-0070,Home,91.11,90.07
2025-04-07,2025,15,SKU-0071,Home,69.72,82.9
2025-04-07,2025,15,SKU-0072,Home,85.23,84.06
2025-04-07,2025,15,SKU-0074,Home,75.29,79.38
2025-04-07,2025,15,SKU-0076,Toys,66.97,54.599999999999994
2025-04-07,2025,15,SKU-0077,Toys,70.54,69.66
2025-04-07,2025,15,SKU-0078,Toys,75.23,69.62
2025-04-07,2025,15,SKU-0079,Toys,65.46,65.06
2025-04-07,2025,15,SKU-0080,Toys,70.3,80.89
2025-04-07,2025,15,SKU-0082,Toys,76.61,77.32
2025-04-07,2025,15,SKU-0083,Toys,56.13,53.66
2025-04-07,2025,15,SKU-0084,Toys,73.26,76.21
2025-04-07,2025,15,SKU-0085,Toys,70.0,65.17
2025-04-07,2025,15,SKU-0086,Toys,74.83,76.34
2025-04-07,2025,15,SKU-0087,Toys,65.05,60.22
2025-04-07,2025,15,SKU-0088,Toys,66.28,61.75
2025-04-07,2025,15,SKU-0089,Toys,67.75999999999999,53.95
2025-04-07,2025,15,SKU-0090,Toys,70.69,74.53
2025-04-07,2025,15,SKU-0091,Toys,72.6,54.62
2025-04-07,2025,15,SKU-0093,Toys,63.62,65.48
2025-04-07,2025,15,SKU-0094,Toys,68.44,60.83
2025-04-07,2025,15,SKU-0095,Toys,62.2,61.81
2025-04-07,2025,15,SKU-0096,Toys,70.45,67.69
2025-04-07,2025,15,SKU-0097,Toys,68.45,64.46000000000001
2025-04-07,2025,15,SKU-0098,Toys,68.53999999999999,72.08
2025-04-07,2025,15,SKU-0099,Toys,77.76,83.45
2025-04-07,2025,15,SKU-0100,Toys,62.31,55.35
2025-04-14,2025,16,SKU-0001,Electronics,63.51,78.33
2025-04-14,2025,16,SKU-0002,Electronics,50.9,41.94
2025-04-14,2025,16,SKU-0003,Electronics,58.11,66.01
2025-04-14,2025,16,SKU-0004,Electronics,53.34,49.480000000000004
2025-04-14,2025,16,SKU-0005,Electronics,58.82,59.08
2025-04-14,2025,16,SKU-0006,Electronics,64.26,68.03999999999999
2025-04-14,2025,16,SKU-0007,Electronics,58.28,58.6
2025-04-14,2025,16,SKU-0009,Electronics,61.09,63.39
2025-04-14,2025,16,SKU-0011,Electronics,60.87,56.230000000000004
2025-04-14,2025,16,SKU-0012,Electronics,57.94,55.12
2025-04-14,2025,16,SKU-0013,Electronics,59.05,66.37
2025-04-14,2025,16,SKU-0014,Electronics,60.83,61.72
2025-04-14,2025,16,SKU-0015,Electronics,59.85,52.76
2025-04-14,2025,16,SKU-0016,Electronics,59.69,61.57
2025-04-14,2025,16,SKU-0019,Electronics,56.89,59.53
2025-04-14,2025,16,SKU-0021,Electronics,57.52,52.92
2025-04-14,2025,16,SKU-0023,Electronics,59.900000000000006,45.77
2025-04-14,2025,16,SKU-0024,Electronics,58.370000000000005,54.43
2025-04-14,2025,16,SKU-0025,Electronics,55.62,60.41
2025-04-14,2025,16,SKU-0027,Apparel,101.77000000000001,107.38
2025-04-14,2025,16,SKU-0028,Apparel,107.71000000000001,113.07
2025-04-14,2025,16,SKU-0029,Apparel,103.45,107.62
2025-04-14,2025,16,SKU-0030,Apparel,104.48,102.17
2025-04-14,2025,16,SKU-0031,Apparel,102.83,114.18
2025-04-14,2025,16,SKU-0032,Apparel,102.05,96.88
2025-04-14,2025,16,SKU-0033,Apparel,100.96000000000001,114.03999999999999
2025-04-14,2025,16,SKU-0034,Apparel,107.39,105.84
2025-04-14,2025,16,SKU-0035,Apparel,115.14,117.17
2025-04-14,2025,16,SKU-0036,Apparel,103.48,107.92
2025-04-14,2025,16,SKU-0037,Apparel,101.0,93.59
2025-04-14,2025,16,SKU-0038,Apparel,104.16,107.16
2025-04-14,2025,16,SKU-0039,Apparel,113.08,120.35
2025-04-14,2025,16,SKU-0040,Apparel,104.86,121.16
2025-04-14,2025,16,SKU-0041,Apparel,95.94999999999999,100.33
2025-04-14,2025,16,SKU-0043,Apparel,101.16,104.64
